backend,variant,nlev,nproma,cell_dist,parallelization,run_id,time_ms
cpu,2,90,81920,normal_var1,omp_collapse2,7,0.624193000
cpu,2,90,81920,normal_var1,omp_collapse2,8,0.573503000
cpu,2,90,81920,normal_var1,omp_collapse2,9,0.588484000
cpu,2,90,81920,normal_var1,omp_collapse2,10,0.567474000
cpu,2,90,81920,normal_var1,omp_collapse2,11,0.586094000
cpu,2,90,81920,normal_var1,omp_collapse2,12,0.517793000
cpu,2,90,81920,normal_var1,omp_collapse2,13,0.468763000
cpu,2,90,81920,normal_var1,omp_collapse2,14,0.549283000
cpu,2,90,81920,normal_var1,omp_collapse2,15,0.548583000
cpu,2,90,81920,normal_var1,omp_collapse2,16,0.463793000
cpu,2,90,81920,normal_var1,omp_collapse2,17,0.552464000
cpu,2,90,81920,normal_var1,omp_collapse2,18,0.505273000
cpu,2,90,81920,normal_var1,omp_collapse2,19,0.489563000
cpu,2,90,81920,normal_var1,omp_collapse2,20,0.538393000
cpu,2,90,81920,normal_var1,omp_collapse2,21,0.506563000
cpu,2,90,81920,normal_var1,omp_collapse2,22,0.488513000
cpu,2,90,81920,normal_var1,omp_collapse2,23,0.512013000
cpu,2,90,81920,normal_var1,omp_collapse2,24,0.560043000
cpu,2,90,81920,normal_var1,omp_collapse2,25,0.463102000
cpu,2,90,81920,normal_var1,omp_collapse2,26,0.459412000
cpu,2,90,81920,normal_var1,omp_collapse2,27,0.454372000
cpu,2,90,81920,normal_var1,omp_collapse2,28,0.560333000
cpu,2,90,81920,normal_var1,omp_collapse2,29,0.502933000
cpu,2,90,81920,normal_var1,omp_collapse2,30,0.454572000
cpu,2,90,81920,normal_var1,omp_collapse2,31,0.531673000
cpu,2,90,81920,normal_var1,omp_collapse2,32,0.551993000
cpu,2,90,81920,normal_var1,omp_collapse2,33,0.453402000
cpu,2,90,81920,normal_var1,omp_collapse2,34,0.519583000
cpu,2,90,81920,normal_var1,omp_collapse2,35,0.553013000
cpu,2,90,81920,normal_var1,omp_collapse2,36,0.551583000
cpu,2,90,81920,normal_var1,omp_collapse2,37,0.556383000
cpu,2,90,81920,normal_var1,omp_collapse2,38,0.530413000
cpu,2,90,81920,normal_var1,omp_collapse2,39,0.541383000
cpu,2,90,81920,normal_var1,omp_collapse2,40,0.552623000
cpu,2,90,81920,normal_var1,omp_collapse2,41,0.536604000
cpu,2,90,81920,normal_var1,omp_collapse2,42,0.516423000
cpu,2,90,81920,normal_var1,omp_collapse2,43,0.535613000
cpu,2,90,81920,normal_var1,omp_collapse2,44,0.560263000
cpu,2,90,81920,normal_var1,omp_collapse2,45,0.540183000
cpu,2,90,81920,normal_var1,omp_collapse2,46,0.531663000
cpu,2,90,81920,normal_var1,omp_collapse2,47,0.529764000
cpu,2,90,81920,normal_var1,omp_collapse2,48,0.515663000
cpu,2,90,81920,normal_var1,omp_collapse2,49,0.523123000
cpu,2,90,81920,normal_var1,omp_collapse2,50,0.527523000
cpu,2,90,81920,normal_var1,omp_collapse2,51,0.520042000
cpu,2,90,81920,normal_var1,omp_collapse2,52,0.527733000
cpu,2,90,81920,normal_var1,omp_collapse2,53,0.535563000
cpu,2,90,81920,normal_var1,omp_collapse2,54,0.528914000
cpu,2,90,81920,normal_var1,omp_collapse2,55,0.527993000
cpu,2,90,81920,normal_var1,omp_collapse2,56,0.525463000
cpu,2,90,81920,normal_var1,omp_collapse2,57,0.548273000
cpu,2,90,81920,normal_var1,omp_collapse2,58,0.540003000
cpu,2,90,81920,normal_var1,omp_collapse2,59,0.544283000
cpu,2,90,81920,normal_var1,omp_collapse2,60,0.531173000
cpu,2,90,81920,normal_var1,omp_collapse2,61,0.526963000
cpu,2,90,81920,normal_var1,omp_collapse2,62,0.529703000
cpu,2,90,81920,normal_var1,omp_collapse2,63,0.528053000
cpu,2,90,81920,normal_var1,omp_collapse2,64,0.514723000
cpu,2,90,81920,normal_var1,omp_collapse2,65,0.543154000
cpu,2,90,81920,normal_var1,omp_collapse2,66,0.524233000
cpu,2,90,81920,normal_var1,omp_collapse2,67,0.531033000
cpu,2,90,81920,normal_var1,omp_collapse2,68,0.534053000
cpu,2,90,81920,normal_var1,omp_collapse2,69,0.566224000
cpu,2,90,81920,normal_var1,omp_collapse2,70,0.528973000
cpu,2,90,81920,normal_var1,omp_collapse2,71,0.541703000
cpu,2,90,81920,normal_var1,omp_collapse2,72,0.529763000
cpu,2,90,81920,normal_var1,omp_collapse2,73,0.545304000
cpu,2,90,81920,normal_var1,omp_collapse2,74,0.528073000
cpu,2,90,81920,normal_var1,omp_collapse2,75,0.524243000
cpu,2,90,81920,normal_var1,omp_collapse2,76,0.532743000
cpu,2,90,81920,normal_var1,omp_collapse2,77,0.565154000
cpu,2,90,81920,normal_var1,omp_collapse2,78,0.516844000
cpu,2,90,81920,normal_var1,omp_collapse2,79,0.530213000
cpu,2,90,81920,normal_var1,omp_collapse2,80,0.517723000
cpu,2,90,81920,normal_var1,omp_collapse2,81,0.568513000
cpu,2,90,81920,normal_var1,omp_collapse2,82,0.530353000
cpu,2,90,81920,normal_var1,omp_collapse2,83,0.523003000
cpu,2,90,81920,normal_var1,omp_collapse2,84,0.534183000
cpu,2,90,81920,normal_var1,omp_collapse2,85,0.562533000
cpu,2,90,81920,normal_var1,omp_collapse2,86,0.535633000
cpu,2,90,81920,normal_var1,omp_collapse2,87,0.521833000
cpu,2,90,81920,normal_var1,omp_collapse2,88,0.536963000
cpu,2,90,81920,normal_var1,omp_collapse2,89,0.550133000
cpu,2,90,81920,normal_var1,omp_collapse2,90,0.532363000
cpu,2,90,81920,normal_var1,omp_collapse2,91,0.534133000
cpu,2,90,81920,normal_var1,omp_collapse2,92,0.522813000
cpu,2,90,81920,normal_var1,omp_collapse2,93,0.527053000
cpu,2,90,81920,normal_var1,omp_collapse2,94,0.532553000
cpu,2,90,81920,normal_var1,omp_collapse2,95,0.533293000
cpu,2,90,81920,normal_var1,omp_collapse2,96,0.525773000
cpu,2,90,81920,normal_var1,omp_collapse2,97,0.555013000
cpu,2,90,81920,normal_var1,omp_collapse2,98,0.536903000
cpu,2,90,81920,normal_var1,omp_collapse2,99,0.536994000
cpu,3,90,81920,normal_var1,omp_for,0,0.564374000
cpu,3,90,81920,normal_var1,omp_for,1,0.557943000
cpu,3,90,81920,normal_var1,omp_for,2,0.492653000
cpu,3,90,81920,normal_var1,omp_for,3,0.527613000
cpu,3,90,81920,normal_var1,omp_for,4,0.496963000
cpu,3,90,81920,normal_var1,omp_for,5,0.539663000
cpu,3,90,81920,normal_var1,omp_for,6,0.475832000
cpu,3,90,81920,normal_var1,omp_for,7,0.543273000
cpu,3,90,81920,normal_var1,omp_for,8,0.460423000
cpu,3,90,81920,normal_var1,omp_for,9,0.507503000
cpu,3,90,81920,normal_var1,omp_for,10,0.465312000
cpu,3,90,81920,normal_var1,omp_for,11,0.530283000
cpu,3,90,81920,normal_var1,omp_for,12,0.465303000
cpu,3,90,81920,normal_var1,omp_for,13,0.475773000
cpu,3,90,81920,normal_var1,omp_for,14,0.476073000
cpu,3,90,81920,normal_var1,omp_for,15,0.512763000
cpu,3,90,81920,normal_var1,omp_for,16,0.499873000
cpu,3,90,81920,normal_var1,omp_for,17,0.429072000
cpu,3,90,81920,normal_var1,omp_for,18,0.495273000
cpu,3,90,81920,normal_var1,omp_for,19,0.435422000
cpu,3,90,81920,normal_var1,omp_for,20,0.488363000
cpu,3,90,81920,normal_var1,omp_for,21,0.474912000
cpu,3,90,81920,normal_var1,omp_for,22,0.477233000
cpu,3,90,81920,normal_var1,omp_for,23,0.435563000
cpu,3,90,81920,normal_var1,omp_for,24,0.471353000
cpu,3,90,81920,normal_var1,omp_for,25,0.470903000
cpu,3,90,81920,normal_var1,omp_for,26,0.468282000
cpu,3,90,81920,normal_var1,omp_for,27,0.466013000
cpu,3,90,81920,normal_var1,omp_for,28,0.476503000
cpu,3,90,81920,normal_var1,omp_for,29,0.444593000
cpu,3,90,81920,normal_var1,omp_for,30,0.428822000
cpu,3,90,81920,normal_var1,omp_for,31,0.466773000
cpu,3,90,81920,normal_var1,omp_for,32,0.416862000
cpu,3,90,81920,normal_var1,omp_for,33,0.442633000
cpu,3,90,81920,normal_var1,omp_for,34,0.468403000
cpu,3,90,81920,normal_var1,omp_for,35,0.450583000
cpu,3,90,81920,normal_var1,omp_for,36,0.452883000
cpu,3,90,81920,normal_var1,omp_for,37,0.530573000
cpu,3,90,81920,normal_var1,omp_for,38,0.478513000
cpu,3,90,81920,normal_var1,omp_for,39,0.436843000
cpu,3,90,81920,normal_var1,omp_for,40,0.441173000
cpu,3,90,81920,normal_var1,omp_for,41,0.498973000
cpu,3,90,81920,normal_var1,omp_for,42,0.470523000
cpu,3,90,81920,normal_var1,omp_for,43,0.450093000
cpu,3,90,81920,normal_var1,omp_for,44,0.417062000
cpu,3,90,81920,normal_var1,omp_for,45,0.467973000
cpu,3,90,81920,normal_var1,omp_for,46,0.442802000
cpu,3,90,81920,normal_var1,omp_for,47,0.464293000
cpu,3,90,81920,normal_var1,omp_for,48,0.457652000
cpu,3,90,81920,normal_var1,omp_for,49,0.439673000
cpu,3,90,81920,normal_var1,omp_for,50,0.510763000
cpu,3,90,81920,normal_var1,omp_for,51,0.432233000
cpu,3,90,81920,normal_var1,omp_for,52,0.444972000
cpu,3,90,81920,normal_var1,omp_for,53,0.416163000
cpu,3,90,81920,normal_var1,omp_for,54,0.477633000
cpu,3,90,81920,normal_var1,omp_for,55,0.463753000
cpu,3,90,81920,normal_var1,omp_for,56,0.458293000
cpu,3,90,81920,normal_var1,omp_for,57,0.417293000
cpu,3,90,81920,normal_var1,omp_for,58,0.452403000
cpu,3,90,81920,normal_var1,omp_for,59,0.449842000
cpu,3,90,81920,normal_var1,omp_for,60,0.446733000
cpu,3,90,81920,normal_var1,omp_for,61,0.436852000
cpu,3,90,81920,normal_var1,omp_for,62,0.464493000
cpu,3,90,81920,normal_var1,omp_for,63,0.497733000
cpu,3,90,81920,normal_var1,omp_for,64,0.422222000
cpu,3,90,81920,normal_var1,omp_for,65,0.460193000
cpu,3,90,81920,normal_var1,omp_for,66,0.471723000
cpu,3,90,81920,normal_var1,omp_for,67,0.461803000
cpu,3,90,81920,normal_var1,omp_for,68,0.461453000
cpu,3,90,81920,normal_var1,omp_for,69,0.456822000
cpu,3,90,81920,normal_var1,omp_for,70,0.439942000
cpu,3,90,81920,normal_var1,omp_for,71,0.431082000
cpu,3,90,81920,normal_var1,omp_for,72,0.461693000
cpu,3,90,81920,normal_var1,omp_for,73,0.418582000
cpu,3,90,81920,normal_var1,omp_for,74,0.412913000
cpu,3,90,81920,normal_var1,omp_for,75,0.445633000
cpu,3,90,81920,normal_var1,omp_for,76,0.482093000
cpu,3,90,81920,normal_var1,omp_for,77,0.433192000
cpu,3,90,81920,normal_var1,omp_for,78,0.424793000
cpu,3,90,81920,normal_var1,omp_for,79,0.460123000
cpu,3,90,81920,normal_var1,omp_for,80,0.431543000
cpu,3,90,81920,normal_var1,omp_for,81,0.461403000
cpu,3,90,81920,normal_var1,omp_for,82,0.464423000
cpu,3,90,81920,normal_var1,omp_for,83,0.459573000
cpu,3,90,81920,normal_var1,omp_for,84,0.418073000
cpu,3,90,81920,normal_var1,omp_for,85,0.475453000
cpu,3,90,81920,normal_var1,omp_for,86,0.434543000
cpu,3,90,81920,normal_var1,omp_for,87,0.470202000
cpu,3,90,81920,normal_var1,omp_for,88,0.477983000
cpu,3,90,81920,normal_var1,omp_for,89,0.462552000
cpu,3,90,81920,normal_var1,omp_for,90,0.454313000
cpu,3,90,81920,normal_var1,omp_for,91,0.446873000
cpu,3,90,81920,normal_var1,omp_for,92,0.475843000
cpu,3,90,81920,normal_var1,omp_for,93,0.453913000
cpu,3,90,81920,normal_var1,omp_for,94,0.407832000
cpu,3,90,81920,normal_var1,omp_for,95,0.460053000
cpu,3,90,81920,normal_var1,omp_for,96,0.450652000
cpu,3,90,81920,normal_var1,omp_for,97,0.445182000
cpu,3,90,81920,normal_var1,omp_for,98,0.470923000
cpu,3,90,81920,normal_var1,omp_for,99,0.452602000
cpu,3,90,81920,normal_var1,omp_collapse2,0,0.738205000
cpu,3,90,81920,normal_var1,omp_collapse2,1,0.881395000
cpu,3,90,81920,normal_var1,omp_collapse2,2,0.869775000
cpu,3,90,81920,normal_var1,omp_collapse2,3,0.683244000
cpu,3,90,81920,normal_var1,omp_collapse2,4,0.823155000
cpu,3,90,81920,normal_var1,omp_collapse2,5,0.821825000
cpu,3,90,81920,normal_var1,omp_collapse2,6,0.773374000
cpu,3,90,81920,normal_var1,omp_collapse2,7,0.885785000
cpu,3,90,81920,normal_var1,omp_collapse2,8,0.850975000
cpu,3,90,81920,normal_var1,omp_collapse2,9,0.846965000
cpu,3,90,81920,normal_var1,omp_collapse2,10,0.915805000
cpu,3,90,81920,normal_var1,omp_collapse2,11,0.816415000
cpu,3,90,81920,normal_var1,omp_collapse2,12,0.756624000
cpu,3,90,81920,normal_var1,omp_collapse2,13,0.894805000
cpu,3,90,81920,normal_var1,omp_collapse2,14,0.809125000
cpu,3,90,81920,normal_var1,omp_collapse2,15,0.822395000
cpu,3,90,81920,normal_var1,omp_collapse2,16,0.826175000
cpu,3,90,81920,normal_var1,omp_collapse2,17,0.718964000
cpu,3,90,81920,normal_var1,omp_collapse2,18,0.770804000
cpu,3,90,81920,normal_var1,omp_collapse2,19,0.816274000
cpu,3,90,81920,normal_var1,omp_collapse2,20,0.875445000
cpu,3,90,81920,normal_var1,omp_collapse2,21,0.810265000
cpu,3,90,81920,normal_var1,omp_collapse2,22,0.801295000
cpu,3,90,81920,normal_var1,omp_collapse2,23,0.869975000
cpu,3,90,81920,normal_var1,omp_collapse2,24,0.761285000
cpu,3,90,81920,normal_var1,omp_collapse2,25,0.769254000
cpu,3,90,81920,normal_var1,omp_collapse2,26,0.794734000
cpu,3,90,81920,normal_var1,omp_collapse2,27,0.838275000
cpu,3,90,81920,normal_var1,omp_collapse2,28,0.762254000
cpu,3,90,81920,normal_var1,omp_collapse2,29,0.774314000
cpu,3,90,81920,normal_var1,omp_collapse2,30,0.737964000
cpu,3,90,81920,normal_var1,omp_collapse2,31,0.823255000
cpu,3,90,81920,normal_var1,omp_collapse2,32,0.793355000
cpu,3,90,81920,normal_var1,omp_collapse2,33,0.818665000
cpu,3,90,81920,normal_var1,omp_collapse2,34,0.796924000
cpu,3,90,81920,normal_var1,omp_collapse2,35,0.772164000
cpu,3,90,81920,normal_var1,omp_collapse2,36,0.828905000
cpu,3,90,81920,normal_var1,omp_collapse2,37,0.834415000
cpu,3,90,81920,normal_var1,omp_collapse2,38,0.755715000
cpu,3,90,81920,normal_var1,omp_collapse2,39,0.789965000
cpu,3,90,81920,normal_var1,omp_collapse2,40,0.859726000
cpu,3,90,81920,normal_var1,omp_collapse2,41,0.781895000
cpu,3,90,81920,normal_var1,omp_collapse2,42,0.853185000
cpu,3,90,81920,normal_var1,omp_collapse2,43,0.777864000
cpu,3,90,81920,normal_var1,omp_collapse2,44,0.737365000
cpu,3,90,81920,normal_var1,omp_collapse2,45,0.981625000
cpu,3,90,81920,normal_var1,omp_collapse2,46,0.777854000
cpu,3,90,81920,normal_var1,omp_collapse2,47,0.817815000
cpu,3,90,81920,normal_var1,omp_collapse2,48,0.966186000
cpu,3,90,81920,normal_var1,omp_collapse2,49,0.793185000
cpu,3,90,81920,normal_var1,omp_collapse2,50,0.722214000
cpu,3,90,81920,normal_var1,omp_collapse2,51,0.892005000
cpu,3,90,81920,normal_var1,omp_collapse2,52,0.818164000
cpu,3,90,81920,normal_var1,omp_collapse2,53,0.728344000
cpu,3,90,81920,normal_var1,omp_collapse2,54,0.892475000
cpu,3,90,81920,normal_var1,omp_collapse2,55,0.767695000
cpu,3,90,81920,normal_var1,omp_collapse2,56,0.818715000
cpu,3,90,81920,normal_var1,omp_collapse2,57,0.783255000
cpu,3,90,81920,normal_var1,omp_collapse2,58,0.827455000
cpu,3,90,81920,normal_var1,omp_collapse2,59,0.776714000
cpu,3,90,81920,normal_var1,omp_collapse2,60,0.689934000
cpu,3,90,81920,normal_var1,omp_collapse2,61,0.690654000
cpu,3,90,81920,normal_var1,omp_collapse2,62,0.891455000
cpu,3,90,81920,normal_var1,omp_collapse2,63,0.828615000
cpu,3,90,81920,normal_var1,omp_collapse2,64,0.777765000
cpu,3,90,81920,normal_var1,omp_collapse2,65,0.765285000
cpu,3,90,81920,normal_var1,omp_collapse2,66,0.814505000
cpu,3,90,81920,normal_var1,omp_collapse2,67,0.754315000
cpu,3,90,81920,normal_var1,omp_collapse2,68,0.811485000
cpu,3,90,81920,normal_var1,omp_collapse2,69,0.794024000
cpu,3,90,81920,normal_var1,omp_collapse2,70,0.818725000
cpu,3,90,81920,normal_var1,omp_collapse2,71,0.806905000
cpu,3,90,81920,normal_var1,omp_collapse2,72,0.904415000
cpu,3,90,81920,normal_var1,omp_collapse2,73,0.827075000
cpu,3,90,81920,normal_var1,omp_collapse2,74,0.772165000
cpu,3,90,81920,normal_var1,omp_collapse2,75,0.890786000
cpu,3,90,81920,normal_var1,omp_collapse2,76,0.771495000
cpu,3,90,81920,normal_var1,omp_collapse2,77,0.812484000
cpu,3,90,81920,normal_var1,omp_collapse2,78,0.770995000
cpu,3,90,81920,normal_var1,omp_collapse2,79,0.716094000
cpu,3,90,81920,normal_var1,omp_collapse2,80,0.832145000
cpu,3,90,81920,normal_var1,omp_collapse2,81,0.858385000
cpu,3,90,81920,normal_var1,omp_collapse2,82,0.858435000
cpu,3,90,81920,normal_var1,omp_collapse2,83,0.765114000
cpu,3,90,81920,normal_var1,omp_collapse2,84,0.824745000
cpu,3,90,81920,normal_var1,omp_collapse2,85,0.703444000
cpu,3,90,81920,normal_var1,omp_collapse2,86,0.763974000
cpu,3,90,81920,normal_var1,omp_collapse2,87,0.778164000
cpu,3,90,81920,normal_var1,omp_collapse2,88,0.801044000
cpu,3,90,81920,normal_var1,omp_collapse2,89,0.815295000
cpu,3,90,81920,normal_var1,omp_collapse2,90,0.757604000
cpu,3,90,81920,normal_var1,omp_collapse2,91,0.792425000
cpu,3,90,81920,normal_var1,omp_collapse2,92,0.828145000
cpu,3,90,81920,normal_var1,omp_collapse2,93,0.763165000
cpu,3,90,81920,normal_var1,omp_collapse2,94,0.824935000
cpu,3,90,81920,normal_var1,omp_collapse2,95,0.834355000
cpu,3,90,81920,normal_var1,omp_collapse2,96,0.796545000
cpu,3,90,81920,normal_var1,omp_collapse2,97,0.856615000
cpu,3,90,81920,normal_var1,omp_collapse2,98,0.761305000
cpu,3,90,81920,normal_var1,omp_collapse2,99,0.738294000
cpu,4,90,81920,normal_var1,omp_for,0,0.568434000
cpu,4,90,81920,normal_var1,omp_for,1,0.511783000
cpu,4,90,81920,normal_var1,omp_for,2,0.445643000
cpu,4,90,81920,normal_var1,omp_for,3,0.454663000
cpu,4,90,81920,normal_var1,omp_for,4,0.440633000
cpu,4,90,81920,normal_var1,omp_for,5,0.457423000
cpu,4,90,81920,normal_var1,omp_for,6,0.450252000
cpu,4,90,81920,normal_var1,omp_for,7,0.443842000
cpu,4,90,81920,normal_var1,omp_for,8,0.441882000
cpu,4,90,81920,normal_var1,omp_for,9,0.457132000
cpu,4,90,81920,normal_var1,omp_for,10,0.488163000
cpu,4,90,81920,normal_var1,omp_for,11,0.412322000
cpu,4,90,81920,normal_var1,omp_for,12,0.409062000
cpu,4,90,81920,normal_var1,omp_for,13,0.445522000
cpu,4,90,81920,normal_var1,omp_for,14,0.466123000
cpu,4,90,81920,normal_var1,omp_for,15,0.437583000
cpu,4,90,81920,normal_var1,omp_for,16,0.438512000
cpu,4,90,81920,normal_var1,omp_for,17,0.445513000
cpu,4,90,81920,normal_var1,omp_for,18,0.440843000
cpu,4,90,81920,normal_var1,omp_for,19,0.461713000
cpu,4,90,81920,normal_var1,omp_for,20,0.446653000
cpu,4,90,81920,normal_var1,omp_for,21,0.422632000
cpu,4,90,81920,normal_var1,omp_for,22,0.457542000
cpu,4,90,81920,normal_var1,omp_for,23,0.430182000
cpu,4,90,81920,normal_var1,omp_for,24,0.468363000
cpu,4,90,81920,normal_var1,omp_for,25,0.416442000
cpu,4,90,81920,normal_var1,omp_for,26,0.439792000
cpu,4,90,81920,normal_var1,omp_for,27,0.436042000
cpu,4,90,81920,normal_var1,omp_for,28,0.459703000
cpu,4,90,81920,normal_var1,omp_for,29,0.412903000
cpu,4,90,81920,normal_var1,omp_for,30,0.436033000
cpu,4,90,81920,normal_var1,omp_for,31,0.418522000
cpu,4,90,81920,normal_var1,omp_for,32,0.419602000
cpu,4,90,81920,normal_var1,omp_for,33,0.477953000
cpu,4,90,81920,normal_var1,omp_for,34,0.428723000
cpu,4,90,81920,normal_var1,omp_for,35,0.424732000
cpu,4,90,81920,normal_var1,omp_for,36,0.440872000
cpu,4,90,81920,normal_var1,omp_for,37,0.417832000
cpu,4,90,81920,normal_var1,omp_for,38,0.424643000
cpu,4,90,81920,normal_var1,omp_for,39,0.431723000
cpu,4,90,81920,normal_var1,omp_for,40,0.407683000
cpu,4,90,81920,normal_var1,omp_for,41,0.413853000
cpu,4,90,81920,normal_var1,omp_for,42,0.470902000
cpu,4,90,81920,normal_var1,omp_for,43,0.431293000
cpu,4,90,81920,normal_var1,omp_for,44,0.432123000
cpu,4,90,81920,normal_var1,omp_for,45,0.455082000
cpu,4,90,81920,normal_var1,omp_for,46,0.423213000
cpu,4,90,81920,normal_var1,omp_for,47,0.469573000
cpu,4,90,81920,normal_var1,omp_for,48,0.443992000
cpu,4,90,81920,normal_var1,omp_for,49,0.425383000
cpu,4,90,81920,normal_var1,omp_for,50,0.432363000
cpu,4,90,81920,normal_var1,omp_for,51,0.433643000
cpu,4,90,81920,normal_var1,omp_for,52,0.447273000
cpu,4,90,81920,normal_var1,omp_for,53,0.415432000
cpu,4,90,81920,normal_var1,omp_for,54,0.429732000
cpu,4,90,81920,normal_var1,omp_for,55,0.426303000
cpu,4,90,81920,normal_var1,omp_for,56,0.450383000
cpu,4,90,81920,normal_var1,omp_for,57,0.460493000
cpu,4,90,81920,normal_var1,omp_for,58,0.434933000
cpu,4,90,81920,normal_var1,omp_for,59,0.452673000
cpu,4,90,81920,normal_var1,omp_for,60,0.437233000
cpu,4,90,81920,normal_var1,omp_for,61,0.438842000
cpu,4,90,81920,normal_var1,omp_for,62,0.427133000
cpu,4,90,81920,normal_var1,omp_for,63,0.443662000
cpu,4,90,81920,normal_var1,omp_for,64,0.403182000
cpu,4,90,81920,normal_var1,omp_for,65,0.469183000
cpu,4,90,81920,normal_var1,omp_for,66,0.449712000
cpu,4,90,81920,normal_var1,omp_for,67,0.423272000
cpu,4,90,81920,normal_var1,omp_for,68,0.425313000
cpu,4,90,81920,normal_var1,omp_for,69,0.467203000
cpu,4,90,81920,normal_var1,omp_for,70,0.442683000
cpu,4,90,81920,normal_var1,omp_for,71,0.453232000
cpu,4,90,81920,normal_var1,omp_for,72,0.461963000
cpu,4,90,81920,normal_var1,omp_for,73,0.448972000
cpu,4,90,81920,normal_var1,omp_for,74,0.479673000
cpu,4,90,81920,normal_var1,omp_for,75,0.436283000
cpu,4,90,81920,normal_var1,omp_for,76,0.419622000
cpu,4,90,81920,normal_var1,omp_for,77,0.422412000
cpu,4,90,81920,normal_var1,omp_for,78,0.438952000
cpu,4,90,81920,normal_var1,omp_for,79,0.429673000
cpu,4,90,81920,normal_var1,omp_for,80,0.461953000
cpu,4,90,81920,normal_var1,omp_for,81,0.439053000
cpu,4,90,81920,normal_var1,omp_for,82,0.413453000
cpu,4,90,81920,normal_var1,omp_for,83,0.477803000
cpu,4,90,81920,normal_var1,omp_for,84,0.455942000
cpu,4,90,81920,normal_var1,omp_for,85,0.442182000
cpu,4,90,81920,normal_var1,omp_for,86,0.434253000
cpu,4,90,81920,normal_var1,omp_for,87,0.448573000
cpu,4,90,81920,normal_var1,omp_for,88,0.438963000
cpu,4,90,81920,normal_var1,omp_for,89,0.435142000
cpu,4,90,81920,normal_var1,omp_for,90,0.403602000
cpu,4,90,81920,normal_var1,omp_for,91,0.458973000
cpu,4,90,81920,normal_var1,omp_for,92,0.465323000
cpu,4,90,81920,normal_var1,omp_for,93,0.451463000
cpu,4,90,81920,normal_var1,omp_for,94,0.453263000
cpu,4,90,81920,normal_var1,omp_for,95,0.442502000
cpu,4,90,81920,normal_var1,omp_for,96,0.423283000
cpu,4,90,81920,normal_var1,omp_for,97,0.438843000
cpu,4,90,81920,normal_var1,omp_for,98,0.436583000
cpu,4,90,81920,normal_var1,omp_for,99,0.436023000
cpu,4,90,81920,normal_var1,omp_collapse2,0,0.975056000
cpu,4,90,81920,normal_var1,omp_collapse2,1,0.807325000
cpu,4,90,81920,normal_var1,omp_collapse2,2,0.917116000
cpu,4,90,81920,normal_var1,omp_collapse2,3,1.002126000
cpu,4,90,81920,normal_var1,omp_collapse2,4,0.853475000
cpu,4,90,81920,normal_var1,omp_collapse2,5,0.979836000
cpu,4,90,81920,normal_var1,omp_collapse2,6,0.901446000
cpu,4,90,81920,normal_var1,omp_collapse2,7,0.920916000
cpu,4,90,81920,normal_var1,omp_collapse2,8,0.978936000
cpu,4,90,81920,normal_var1,omp_collapse2,9,0.938596000
cpu,4,90,81920,normal_var1,omp_collapse2,10,1.016007000
cpu,4,90,81920,normal_var1,omp_collapse2,11,0.985036000
cpu,4,90,81920,normal_var1,omp_collapse2,12,0.973015000
cpu,4,90,81920,normal_var1,omp_collapse2,13,1.110617000
cpu,4,90,81920,normal_var1,omp_collapse2,14,0.959136000
cpu,4,90,81920,normal_var1,omp_collapse2,15,0.943146000
cpu,4,90,81920,normal_var1,omp_collapse2,16,0.988526000
cpu,4,90,81920,normal_var1,omp_collapse2,17,1.073887000
cpu,4,90,81920,normal_var1,omp_collapse2,18,0.943746000
cpu,4,90,81920,normal_var1,omp_collapse2,19,0.864474000
cpu,4,90,81920,normal_var1,omp_collapse2,20,0.823114000
cpu,4,90,81920,normal_var1,omp_collapse2,21,0.958306000
cpu,4,90,81920,normal_var1,omp_collapse2,22,1.009366000
cpu,4,90,81920,normal_var1,omp_collapse2,23,1.157906000
cpu,4,90,81920,normal_var1,omp_collapse2,24,0.951656000
cpu,4,90,81920,normal_var1,omp_collapse2,25,0.962296000
cpu,4,90,81920,normal_var1,omp_collapse2,26,0.890285000
cpu,4,90,81920,normal_var1,omp_collapse2,27,0.862245000
cpu,4,90,81920,normal_var1,omp_collapse2,28,0.902455000
cpu,4,90,81920,normal_var1,omp_collapse2,29,1.181497000
cpu,4,90,81920,normal_var1,omp_collapse2,30,0.997056000
cpu,4,90,81920,normal_var1,omp_collapse2,31,0.980416000
cpu,4,90,81920,normal_var1,omp_collapse2,32,0.841845000
cpu,4,90,81920,normal_var1,omp_collapse2,33,0.849765000
cpu,4,90,81920,normal_var1,omp_collapse2,34,0.955446000
cpu,4,90,81920,normal_var1,omp_collapse2,35,1.048796000
cpu,4,90,81920,normal_var1,omp_collapse2,36,0.835385000
cpu,4,90,81920,normal_var1,omp_collapse2,37,0.894155000
cpu,4,90,81920,normal_var1,omp_collapse2,38,0.946935000
cpu,4,90,81920,normal_var1,omp_collapse2,39,0.893296000
cpu,4,90,81920,normal_var1,omp_collapse2,40,0.933546000
cpu,4,90,81920,normal_var1,omp_collapse2,41,0.912136000
cpu,4,90,81920,normal_var1,omp_collapse2,42,0.874575000
cpu,4,90,81920,normal_var1,omp_collapse2,43,0.967685000
cpu,4,90,81920,normal_var1,omp_collapse2,44,0.873625000
cpu,4,90,81920,normal_var1,omp_collapse2,45,0.854465000
cpu,4,90,81920,normal_var1,omp_collapse2,46,0.873186000
cpu,4,90,81920,normal_var1,omp_collapse2,47,0.873755000
