variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
soa_sorted,qe_tiled,45000200,22054600,32,1,57,0.857484
soa_sorted,qe_tiled,45000200,22054600,32,1,58,0.870205
soa_sorted,qe_tiled,45000200,22054600,32,1,59,0.895444
soa_sorted,qe_tiled,45000200,22054600,32,1,60,0.887965
soa_sorted,qe_tiled,45000200,22054600,32,1,61,0.910364
soa_sorted,qe_tiled,45000200,22054600,32,1,62,0.888325
soa_sorted,qe_tiled,45000200,22054600,32,1,63,0.861085
soa_sorted,qe_tiled,45000200,22054600,32,1,64,0.899124
soa_sorted,qe_tiled,45000200,22054600,32,1,65,0.900885
soa_sorted,qe_tiled,45000200,22054600,32,1,66,0.858764
soa_sorted,qe_tiled,45000200,22054600,32,1,67,0.909645
soa_sorted,qe_tiled,45000200,22054600,32,1,68,0.904244
soa_sorted,qe_tiled,45000200,22054600,32,1,69,0.899445
soa_sorted,qe_tiled,45000200,22054600,32,1,70,0.899645
soa_sorted,qe_tiled,45000200,22054600,32,1,71,0.897725
soa_sorted,qe_tiled,45000200,22054600,32,1,72,0.910405
soa_sorted,qe_tiled,45000200,22054600,32,1,73,0.897685
soa_sorted,qe_tiled,45000200,22054600,32,1,74,0.860765
soa_sorted,qe_tiled,45000200,22054600,32,1,75,0.852204
soa_sorted,qe_tiled,45000200,22054600,32,1,76,0.888525
soa_sorted,qe_tiled,45000200,22054600,32,1,77,0.894764
soa_sorted,qe_tiled,45000200,22054600,32,1,78,0.857684
soa_sorted,qe_tiled,45000200,22054600,32,1,79,0.861405
soa_sorted,qe_tiled,45000200,22054600,32,1,80,0.901045
soa_sorted,qe_tiled,45000200,22054600,32,1,81,0.862364
soa_sorted,qe_tiled,45000200,22054600,32,1,82,0.894885
soa_sorted,qe_tiled,45000200,22054600,32,1,83,0.896284
soa_sorted,qe_tiled,45000200,22054600,32,1,84,0.901445
soa_sorted,qe_tiled,45000200,22054600,32,1,85,0.903724
soa_sorted,qe_tiled,45000200,22054600,32,1,86,0.896205
soa_sorted,qe_tiled,45000200,22054600,32,1,87,0.899964
soa_sorted,qe_tiled,45000200,22054600,32,1,88,0.865685
soa_sorted,qe_tiled,45000200,22054600,32,1,89,0.892845
soa_sorted,qe_tiled,45000200,22054600,32,1,90,0.895565
soa_sorted,qe_tiled,45000200,22054600,32,1,91,0.859885
soa_sorted,qe_tiled,45000200,22054600,32,1,92,0.899804
soa_sorted,qe_tiled,45000200,22054600,32,1,93,0.859605
soa_sorted,qe_tiled,45000200,22054600,32,1,94,0.858205
