5pt,smem_pad,16384,100,32,8,1,1,1,96,0.001925,697.122,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,97,0.001928,696.196,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,98,0.001927,696.624,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,99,0.001927,696.543,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,0,0.001961,684.438,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,1,0.001953,687.197,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,2,0.001945,690.000,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,3,0.001947,689.308,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,4,0.001942,691.285,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,5,0.001942,691.114,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,6,0.001939,692.244,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,7,0.001934,693.881,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,8,0.001926,697.018,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,9,0.001928,696.127,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,10,0.001924,697.702,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,11,0.001923,697.946,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,12,0.001921,698.562,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,13,0.001916,700.557,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,14,0.001917,700.264,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,15,0.001915,700.943,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,16,0.001914,701.178,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,17,0.001915,701.049,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,18,0.001914,701.271,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,19,0.001915,700.873,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,20,0.001914,701.365,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,21,0.001915,701.014,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,22,0.001915,700.885,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,23,0.001914,701.142,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,24,0.001914,701.365,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,25,0.001914,701.084,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,26,0.001914,701.131,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,27,0.001915,700.709,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,28,0.001914,701.283,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,29,0.001915,700.744,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,30,0.001916,700.662,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,31,0.001915,700.791,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,2,32,0.001915,701.037,1.099914e+12
