P,layout,run,ms,gbps
3,AoSoA-4,58,10.089874,1702.68
3,AoSoA-4,59,9.977102,1721.93
3,AoSoA-4,60,9.968996,1723.33
3,AoSoA-4,61,10.408878,1650.50
3,AoSoA-4,62,16.490936,1041.78
3,AoSoA-4,63,10.241985,1677.39
3,AoSoA-4,64,10.041952,1710.81
3,AoSoA-4,65,10.149002,1692.76
3,AoSoA-4,66,10.357857,1658.63
3,AoSoA-4,67,10.089874,1702.68
3,AoSoA-4,68,9.837866,1746.30
3,AoSoA-4,69,10.128021,1696.27
3,AoSoA-4,70,10.182858,1687.13
3,AoSoA-4,71,10.035992,1711.82
3,AoSoA-4,72,9.948969,1726.80
3,AoSoA-4,73,9.918928,1732.03
3,AoSoA-4,74,9.760857,1760.08
3,AoSoA-4,75,9.997129,1718.48
3,AoSoA-4,76,10.339022,1661.65
3,AoSoA-4,77,10.046005,1710.12
3,AoSoA-4,78,9.906054,1734.28
3,AoSoA-4,79,10.375977,1655.73
3,AoSoA-4,80,10.062933,1707.24
3,AoSoA-4,81,10.056973,1708.25
3,AoSoA-4,82,10.745049,1598.86
3,AoSoA-4,83,10.046005,1710.12
3,AoSoA-4,84,10.371923,1656.38
3,AoSoA-4,85,9.954929,1725.76
3,AoSoA-4,86,10.052204,1709.06
3,AoSoA-4,87,10.055065,1708.58
3,AoSoA-4,88,9.942055,1728.00
3,AoSoA-4,89,9.958982,1725.06
3,AoSoA-4,90,10.267973,1673.15
3,AoSoA-4,91,9.955883,1725.60
3,AoSoA-4,92,10.432005,1646.84
3,AoSoA-4,93,9.986162,1720.37
3,AoSoA-4,94,9.649992,1780.30
3,AoSoA-4,95,10.057926,1708.09
3,AoSoA-4,96,10.245085,1676.89
3,AoSoA-4,97,9.999037,1718.15
3,AoSoA-4,98,10.432005,1646.84
3,AoSoA-4,99,10.200024,1684.30
3,AoSoA-8,0,10.390043,1653.49
3,AoSoA-8,1,14.190912,1210.62
3,AoSoA-8,2,10.236025,1678.37
3,AoSoA-8,3,10.503054,1635.70
3,AoSoA-8,4,10.360003,1658.29
3,AoSoA-8,5,9.940863,1728.21
3,AoSoA-8,6,10.299921,1667.96
3,AoSoA-8,7,10.438919,1645.75
3,AoSoA-8,8,15.562057,1103.96
3,AoSoA-8,9,10.296822,1668.46
3,AoSoA-8,10,10.162115,1690.58
3,AoSoA-8,11,10.232925,1678.88
3,AoSoA-8,12,9.817123,1749.99
3,AoSoA-8,13,9.829044,1747.87
3,AoSoA-8,14,10.286093,1670.20
3,AoSoA-8,15,17.946959,957.26
3,AoSoA-8,16,9.932041,1729.74
3,AoSoA-8,17,10.438919,1645.75
3,AoSoA-8,18,10.377884,1655.43
3,AoSoA-8,19,10.547876,1628.75
3,AoSoA-8,20,9.862900,1741.87
3,AoSoA-8,21,10.159969,1690.94
3,AoSoA-8,22,16.460896,1043.68
3,AoSoA-8,23,10.344028,1660.85
3,AoSoA-8,24,9.817123,1749.99
3,AoSoA-8,25,10.416985,1649.22
3,AoSoA-8,26,9.891033,1736.91
3,AoSoA-8,27,10.000944,1717.82
3,AoSoA-8,28,10.091066,1702.48
3,AoSoA-8,29,10.373116,1656.19
3,AoSoA-8,30,10.354042,1659.24
3,AoSoA-8,31,10.190964,1685.79
3,AoSoA-8,32,9.696007,1771.85
3,AoSoA-8,33,10.030031,1712.84
3,AoSoA-8,34,9.923935,1731.15
3,AoSoA-8,35,9.907007,1734.11
3,AoSoA-8,36,10.436058,1646.20
3,AoSoA-8,37,10.126114,1696.59
3,AoSoA-8,38,10.282993,1670.71
3,AoSoA-8,39,10.204077,1683.63
3,AoSoA-8,40,10.306120,1666.96
3,AoSoA-8,41,9.825945,1748.42
3,AoSoA-8,42,10.324955,1663.92
3,AoSoA-8,43,9.904146,1734.61
3,AoSoA-8,44,9.962082,1724.52
3,AoSoA-8,45,10.132074,1695.59
3,AoSoA-8,46,9.749889,1762.06
3,AoSoA-8,47,9.798050,1753.40
3,AoSoA-8,48,9.801149,1752.84
3,AoSoA-8,49,10.021210,1714.35
3,AoSoA-8,50,10.255098,1675.25
3,AoSoA-8,51,9.767056,1758.96
3,AoSoA-8,52,10.061979,1707.40
3,AoSoA-8,53,10.150909,1692.44
3,AoSoA-8,54,9.858131,1742.71
3,AoSoA-8,55,10.736942,1600.07
3,AoSoA-8,56,10.079145,1704.49
3,AoSoA-8,57,10.195971,1684.96
3,AoSoA-8,58,9.892941,1736.58
3,AoSoA-8,59,10.399103,1652.05
3,AoSoA-8,60,12.321949,1394.25
3,AoSoA-8,61,11.259079,1525.87
3,AoSoA-8,62,16.785860,1023.47
3,AoSoA-8,63,10.571957,1625.04
3,AoSoA-8,64,10.378838,1655.28
3,AoSoA-8,65,10.389090,1653.64
3,AoSoA-8,66,10.246992,1676.58
3,AoSoA-8,67,9.999990,1717.99
