P,layout,run,ms,gbps
3,AoSoA-4,87,11.553049,743.52
3,AoSoA-4,88,11.562109,742.94
3,AoSoA-4,89,11.612177,739.73
3,AoSoA-4,90,11.625051,738.92
3,AoSoA-4,91,11.543989,744.10
3,AoSoA-4,92,11.608124,739.99
3,AoSoA-4,93,11.616945,739.43
3,AoSoA-4,94,13.481855,637.15
3,AoSoA-4,95,11.604071,740.25
3,AoSoA-4,96,11.608124,739.99
3,AoSoA-4,97,11.643887,737.72
3,AoSoA-4,98,11.605978,740.13
3,AoSoA-4,99,11.590004,741.15
3,AoSoA-8,0,6.778002,1267.32
3,AoSoA-8,1,6.705046,1281.11
3,AoSoA-8,2,6.743908,1273.73
3,AoSoA-8,3,6.767988,1269.20
3,AoSoA-8,4,6.700993,1281.89
3,AoSoA-8,5,6.707191,1280.70
3,AoSoA-8,6,6.727219,1276.89
3,AoSoA-8,7,14.250994,602.76
3,AoSoA-8,8,6.756067,1271.44
3,AoSoA-8,9,6.767988,1269.20
3,AoSoA-8,10,6.753922,1271.84
3,AoSoA-8,11,6.796122,1263.95
3,AoSoA-8,12,6.770134,1268.80
3,AoSoA-8,13,7.341146,1170.11
3,AoSoA-8,14,6.779909,1266.97
3,AoSoA-8,15,6.769896,1268.84
3,AoSoA-8,16,6.809950,1261.38
3,AoSoA-8,17,6.778002,1267.32
3,AoSoA-8,18,14.036179,611.98
3,AoSoA-8,19,6.810904,1261.20
3,AoSoA-8,20,6.793022,1264.52
3,AoSoA-8,21,6.751060,1272.38
3,AoSoA-8,22,6.711960,1279.79
3,AoSoA-8,23,6.769896,1268.84
3,AoSoA-8,24,6.775141,1267.86
3,AoSoA-8,25,6.744146,1273.69
3,AoSoA-8,26,6.742954,1273.91
3,AoSoA-8,27,6.754875,1271.66
3,AoSoA-8,28,12.320995,697.18
3,AoSoA-8,29,6.799936,1263.24
3,AoSoA-8,30,6.784916,1266.03
3,AoSoA-8,31,7.411003,1159.08
3,AoSoA-8,32,7.084846,1212.44
3,AoSoA-8,33,6.730080,1276.35
3,AoSoA-8,34,6.771088,1268.62
3,AoSoA-8,35,6.788969,1265.28
3,AoSoA-8,36,6.795883,1263.99
3,AoSoA-8,37,6.779194,1267.10
3,AoSoA-8,38,6.798029,1263.59
3,AoSoA-8,39,14.426947,595.41
3,AoSoA-8,40,6.846905,1254.57
3,AoSoA-8,41,6.737947,1274.86
3,AoSoA-8,42,6.759882,1270.72
3,AoSoA-8,43,6.740808,1274.32
3,AoSoA-8,44,6.696939,1282.66
3,AoSoA-8,45,6.750107,1272.56
3,AoSoA-8,46,6.772995,1268.26
3,AoSoA-8,47,6.757021,1271.26
3,AoSoA-8,48,6.808043,1261.73
3,AoSoA-8,49,14.453173,594.33
3,AoSoA-8,50,6.795168,1264.12
3,AoSoA-8,51,6.687880,1284.40
3,AoSoA-8,52,6.798029,1263.59
3,AoSoA-8,53,6.782055,1266.57
3,AoSoA-8,54,6.929874,1239.55
3,AoSoA-8,55,8.116961,1058.27
3,AoSoA-8,56,6.788015,1265.45
3,AoSoA-8,57,6.763935,1269.96
3,AoSoA-8,58,6.837130,1256.36
3,AoSoA-8,59,6.794930,1264.17
3,AoSoA-8,60,14.376163,597.51
3,AoSoA-8,61,6.814003,1260.63
3,AoSoA-8,62,6.783962,1266.21
3,AoSoA-8,63,6.732941,1275.81
3,AoSoA-8,64,6.787062,1265.63
3,AoSoA-8,65,6.823063,1258.95
3,AoSoA-8,66,6.716013,1279.02
3,AoSoA-8,67,6.839991,1255.84
3,AoSoA-8,68,6.831884,1257.33
3,AoSoA-8,69,6.819010,1259.70
3,AoSoA-8,70,13.309956,645.38
3,AoSoA-8,71,6.783962,1266.21
3,AoSoA-8,72,6.803989,1262.48
3,AoSoA-8,73,6.787062,1265.63
3,AoSoA-8,74,6.648064,1292.09
3,AoSoA-8,75,6.825924,1258.43
3,AoSoA-8,76,7.738113,1110.08
3,AoSoA-8,77,6.808996,1261.56
3,AoSoA-8,78,7.889986,1088.71
3,AoSoA-8,79,6.790161,1265.05
3,AoSoA-8,80,14.355898,598.36
3,AoSoA-8,81,6.850958,1253.83
3,AoSoA-8,82,6.819010,1259.70
3,AoSoA-8,83,6.854057,1253.26
3,AoSoA-8,84,6.955147,1235.05
3,AoSoA-8,85,6.659985,1289.78
3,AoSoA-8,86,6.765842,1269.60
3,AoSoA-8,87,6.784916,1266.03
3,AoSoA-8,88,6.767035,1269.38
3,AoSoA-8,89,6.784916,1266.03
3,AoSoA-8,90,6.752014,1272.20
3,AoSoA-8,91,6.881952,1248.18
3,AoSoA-8,92,6.754875,1271.66
3,AoSoA-8,93,6.790876,1264.92
3,AoSoA-8,94,6.793022,1264.52
3,AoSoA-8,95,6.856203,1252.87
3,AoSoA-8,96,6.846189,1254.70
3,AoSoA-8,97,6.853104,1253.44
3,AoSoA-8,98,6.838083,1256.19
3,AoSoA-8,99,6.823778,1258.82
3,AoSoA-16,0,6.654978,1290.75
3,AoSoA-16,1,6.652832,1291.17
3,AoSoA-16,2,7.444859,1153.81
3,AoSoA-16,3,6.584883,1304.49
3,AoSoA-16,4,6.477118,1326.20
3,AoSoA-16,5,6.500959,1321.33
3,AoSoA-16,6,6.626844,1296.23
3,AoSoA-16,7,6.742954,1273.91
3,AoSoA-16,8,6.428957,1336.13
3,AoSoA-16,9,6.410837,1339.91
3,AoSoA-16,10,6.412029,1339.66
3,AoSoA-16,11,6.422043,1337.57
3,AoSoA-16,12,6.405830,1340.95
3,AoSoA-16,13,6.381989,1345.96
3,AoSoA-16,14,6.377935,1346.82
3,AoSoA-16,15,6.390095,1344.26
3,AoSoA-16,16,6.386042,1345.11
3,AoSoA-16,17,12.766838,672.83
3,AoSoA-16,18,6.452084,1331.34
3,AoSoA-16,19,6.439924,1333.86
3,AoSoA-16,20,6.411791,1339.71
3,AoSoA-16,21,6.385803,1345.16
3,AoSoA-16,22,6.468058,1328.05
3,AoSoA-16,23,6.383896,1345.56
3,AoSoA-16,24,6.370068,1348.48
3,AoSoA-16,25,6.455898,1330.55
3,AoSoA-16,26,6.424904,1336.97
3,AoSoA-16,27,6.409883,1340.11
3,AoSoA-16,28,6.396055,1343.00
3,AoSoA-16,29,11.801004,727.90
3,AoSoA-16,30,6.465912,1328.49
3,AoSoA-16,31,6.412983,1339.46
3,AoSoA-16,32,6.359100,1350.81
3,AoSoA-16,33,6.343842,1354.06
3,AoSoA-16,34,6.295919,1364.36
3,AoSoA-16,35,6.368160,1348.89
3,AoSoA-16,36,6.376028,1347.22
3,AoSoA-16,37,6.343842,1354.06
3,AoSoA-16,38,6.414890,1339.06
3,AoSoA-16,39,6.407022,1340.70
3,AoSoA-16,40,6.505013,1320.51
3,AoSoA-16,41,6.422043,1337.57
3,AoSoA-16,42,6.392002,1343.86
3,AoSoA-16,43,6.295919,1364.36
3,AoSoA-16,44,6.353140,1352.08
3,AoSoA-16,45,6.382942,1345.76
3,AoSoA-16,46,6.335020,1355.94
3,AoSoA-16,47,6.371021,1348.28
3,AoSoA-16,48,6.374836,1347.47
3,AoSoA-16,49,6.330013,1357.02
3,AoSoA-16,50,6.296873,1364.16
3,AoSoA-16,51,6.268978,1370.23
3,AoSoA-16,52,13.954878,615.55
3,AoSoA-16,53,6.340981,1354.67
3,AoSoA-16,54,6.330013,1357.02
3,AoSoA-16,55,6.350994,1352.53
3,AoSoA-16,56,6.304026,1362.61
3,AoSoA-16,57,6.334066,1356.15
3,AoSoA-16,58,6.379128,1346.57
3,AoSoA-16,59,6.296158,1364.31
3,AoSoA-16,60,6.239891,1376.61
3,AoSoA-16,61,7.910967,1085.83
3,AoSoA-16,62,6.287813,1366.12
3,AoSoA-16,63,14.194012,605.18
3,AoSoA-16,64,6.350994,1352.53
3,AoSoA-16,65,6.312847,1360.71
3,AoSoA-16,66,6.300926,1363.28
3,AoSoA-16,67,6.329060,1357.22
3,AoSoA-16,68,6.381035,1346.17
3,AoSoA-16,69,6.264925,1371.11
3,AoSoA-16,70,6.261110,1371.95
3,AoSoA-16,71,6.285906,1366.54
3,AoSoA-16,72,6.373882,1347.68
3,AoSoA-16,73,6.260872,1372.00
3,AoSoA-16,74,11.843920,725.26
3,AoSoA-16,75,6.323099,1358.50
3,AoSoA-16,76,6.309986,1361.32
3,AoSoA-16,77,6.350994,1352.53
3,AoSoA-16,78,6.222010,1380.57
3,AoSoA-16,79,6.211996,1382.80
3,AoSoA-16,80,6.215811,1381.95
3,AoSoA-16,81,6.212950,1382.58
3,AoSoA-16,82,6.192923,1387.06
3,AoSoA-16,83,7.137060,1203.57
3,AoSoA-16,84,6.196976,1386.15
3,AoSoA-16,85,6.247044,1375.04
3,AoSoA-16,86,11.229992,764.91
3,AoSoA-16,87,6.290197,1365.61
3,AoSoA-16,88,6.284952,1366.74
3,AoSoA-16,89,6.255865,1373.10
3,AoSoA-16,90,6.299973,1363.49
3,AoSoA-16,91,6.222963,1380.36
3,AoSoA-16,92,6.282806,1367.21
3,AoSoA-16,93,6.325960,1357.88
3,AoSoA-16,94,6.211996,1382.80
3,AoSoA-16,95,6.218910,1381.26
3,AoSoA-16,96,6.216049,1381.89
3,AoSoA-16,97,6.247044,1375.04
3,AoSoA-16,98,13.404846,640.81
3,AoSoA-16,99,6.255865,1373.10
3,AoSoA-32,0,6.428957,1336.13
3,AoSoA-32,1,6.407022,1340.70
3,AoSoA-32,2,6.464958,1328.69
3,AoSoA-32,3,6.528854,1315.69
3,AoSoA-32,4,6.541967,1313.05
3,AoSoA-32,5,6.477118,1326.20
3,AoSoA-32,6,6.745815,1273.37
3,AoSoA-32,7,6.480932,1325.42
3,AoSoA-32,8,6.398916,1342.40
3,AoSoA-32,9,7.554054,1137.13
3,AoSoA-32,10,6.404877,1341.15
3,AoSoA-32,11,6.449938,1331.78
3,AoSoA-32,12,6.401777,1341.80
3,AoSoA-32,13,6.452084,1331.34
3,AoSoA-32,14,13.423920,639.90
3,AoSoA-32,15,6.452084,1331.34
3,AoSoA-32,16,6.379128,1346.57
3,AoSoA-32,17,6.372929,1347.88
3,AoSoA-32,18,6.343842,1354.06
3,AoSoA-32,19,6.376028,1347.22
3,AoSoA-32,20,6.376982,1347.02
3,AoSoA-32,21,6.382942,1345.76
3,AoSoA-32,22,6.329060,1357.22
3,AoSoA-32,23,6.392002,1343.86
3,AoSoA-32,24,6.410122,1340.06
3,AoSoA-32,25,6.421089,1337.77
3,AoSoA-32,26,13.916969,617.23
3,AoSoA-32,27,6.397009,1342.80
3,AoSoA-32,28,6.373882,1347.68
3,AoSoA-32,29,6.371021,1348.28
3,AoSoA-32,30,6.386995,1344.91
3,AoSoA-32,31,6.381035,1346.17
3,AoSoA-32,32,7.035017,1221.02
3,AoSoA-32,33,6.407022,1340.70
3,AoSoA-32,34,7.257938,1183.52
3,AoSoA-32,35,6.367922,1348.94
3,AoSoA-32,36,6.362915,1350.00
3,AoSoA-32,37,6.657124,1290.34
3,AoSoA-32,38,13.185024,651.49
3,AoSoA-32,39,6.396055,1343.00
3,AoSoA-32,40,8.018017,1071.33
3,AoSoA-32,41,6.328106,1357.42
3,AoSoA-32,42,7.012129,1225.01
3,AoSoA-32,43,6.376982,1347.02
3,AoSoA-32,44,6.355047,1351.67
3,AoSoA-32,45,6.304979,1362.40
3,AoSoA-32,46,6.325006,1358.09
3,AoSoA-32,47,6.312132,1360.86
3,AoSoA-32,48,6.395817,1343.05
3,AoSoA-32,49,6.397963,1342.60
3,AoSoA-32,50,12.547016,684.62
3,AoSoA-32,51,6.425858,1336.78
3,AoSoA-32,52,6.359816,1350.66
3,AoSoA-32,53,6.407022,1340.70
3,AoSoA-32,54,6.368876,1348.74
3,AoSoA-32,55,6.339073,1355.08
3,AoSoA-32,56,6.322145,1358.70
3,AoSoA-32,57,6.328106,1357.42
3,AoSoA-32,58,6.384134,1345.51
3,AoSoA-32,59,6.327868,1357.48
3,AoSoA-32,60,6.396055,1343.00
3,AoSoA-32,61,12.827158,669.67
3,AoSoA-32,62,6.412983,1339.46
3,AoSoA-32,63,7.025003,1222.76
3,AoSoA-32,64,6.401062,1341.95
3,AoSoA-32,65,6.338120,1355.28
3,AoSoA-32,66,6.320000,1359.17
3,AoSoA-32,67,6.402969,1341.55
3,AoSoA-32,68,6.402969,1341.55
3,AoSoA-32,69,6.430864,1335.73
3,AoSoA-32,70,6.368876,1348.74
3,AoSoA-32,71,6.397009,1342.80
3,AoSoA-32,72,6.362915,1350.00
3,AoSoA-32,73,13.776779,623.51
3,AoSoA-32,74,6.453991,1330.95
3,AoSoA-32,75,6.335974,1355.74
3,AoSoA-32,76,6.326914,1357.68
3,AoSoA-32,77,6.366014,1349.34
3,AoSoA-32,78,6.327868,1357.48
3,AoSoA-32,79,6.363869,1349.80
3,AoSoA-32,80,6.361961,1350.20
3,AoSoA-32,81,6.334066,1356.15
3,AoSoA-32,82,6.364822,1349.59
3,AoSoA-32,83,7.345915,1169.35
